Price,ID,Eye Colour,Fur,Pattern,Eye Shape,Accent Color,Highlight Color,Mouth,Base Color,Wild Element,Likes,Cooldown,gen
0.089,1301162,cyan,fox,tiger,thicccbrowz,cashewmilk,padparadscha,soserious,greymatter,,0,Swift Cooldown ,4
0.005,280026,strawberry,munchkin,luckystripe,thicccbrowz,granitegrey,swampgreen,soserious,greymatter,,0,Slow Cooldown ,19
0.12,1292016,twilightsparkle,sphynx,rorschach,chronic,icy,royalpurple,pouty,salmon,wyrm,0,Brisk Cooldown ,13
0.1,1293319,coralsunrise,ragdoll,spangled,alien,granitegrey,skyblue,gerbil,shamrock,,0,Plodding Cooldown ,16
0.005,372577,sizzurp,laperm,totesbasic,simple,bloodred,swampgreen,beard,greymatter,,0,Snappy Cooldown ,6
0.005,1293890,dahlia,ragdoll,spangled,slyboots,kalahari,egyptiankohl,saycheese,tundra,,0,Snappy Cooldown ,6
0.005,187767,gold,ragamuffin,totesbasic,simple,granitegrey,royalpurple,pouty,salmon,,1,Sluggish Cooldown ,5
0.005,236269,strawberry,ragamuffin,luckystripe,simple,kittencream,royalpurple,happygokitty,shadowgrey,,0,Brisk Cooldown ,13
0.005,375501,sizzurp,munchkin,totesbasic,thicccbrowz,granitegrey,violet,pouty,shadowgrey,,1,Snappy Cooldown ,9
0.005,189932,topaz,munchkin,totesbasic,crazy,granitegrey,swampgreen,soserious,orangesoda,,0,Brisk Cooldown ,4
0.005,337447,topaz,cymric,calicool,googly,peach,chocolate,saycheese,cottoncandy,,1,Plodding Cooldown ,6
0.12,1389012,sapphire,manul,amur,asif,kalahari,butterscotch,satiated,bananacream,,0,Plodding Cooldown ,11
0.0993,1405744,palejade,ragdoll,totesbasic,chronic,purplehaze,lilac,yokel,greymatter,,0,Swift Cooldown ,3
0.0049,1107976,parakeet,norwegianforest,amur,stunned,sandalwood,lemonade,neckbeard,cottoncandy,,0,Snappy Cooldown ,5
0.01,1394153,strawberry,birman,rorschach,firedup,icy,lemonade,happygokitty,bananacream,,0,Swift Cooldown ,4
0.1425,1306474,thundergrey,birman,amur,drama,kalahari,swampgreen,soserious,mauveover,,0,Snappy Cooldown ,6
0.02,1319983,dahlia,selkirk,rorschach,wiley,cashewmilk,coffee,fangtastic,brownies,,0,Swift Cooldown ,2
0.1,1394156,mintgreen,birman,luckystripe,wiley,purplehaze,royalpurple,yokel,greymatter,,0,Swift Cooldown ,3
0.003,1363031,forgetmenot,selkirk,spangled,simple,sandalwood,lilac,beard,oldlace,,0,Swift Cooldown ,5
0.1416,1292337,thundergrey,koladiviya,tiger,wiley,kalahari,lemonade,rollercoaster,bananacream,,0,Swift Cooldown ,4
0.003,1389973,cyan,siberian,allyouneed,slyboots,frosting,butterscotch,whixtensions,greymatter,flapflap,0,Snappy Cooldown ,6
0.005,368179,topaz,laperm,totesbasic,thicccbrowz,bloodred,coffee,whixtensions,aquamarine,,0,Plodding Cooldown ,14
0.0938,1320766,sapphire,koladiviya,rorschach,wiley,frosting,egyptiankohl,pouty,bananacream,,0,Swift Cooldown ,2
0.005,1332648,parakeet,chantilly,arcreactor,slyboots,sully,coffee,happygokitty,koala,,0,Slow Cooldown ,10
0.005,284270,sizzurp,cymric,spock,googly,granitegrey,chocolate,soserious,greymatter,,0,Snappy Cooldown ,9
0.015,1295260,pinefresh,selkirk,tiger,wiley,emeraldgreen,coffee,confuzzled,cottoncandy,daemonhorns,0,Snappy Cooldown ,6
0.01,1344913,topaz,selkirk,amur,thicccbrowz,cobalt,coffee,grim,shadowgrey,,0,Swift Cooldown ,4
0.005,151631,strawberry,cymric,spock,crazy,emeraldgreen,lemonade,dali,orangesoda,,0,Brisk Cooldown ,5
0.0039,1131329,thundergrey,koladiviya,rorschach,asif,azaleablush,barkbrown,dali,brownies,,0,Snappy Cooldown ,7
0.005,1334022,forgetmenot,savannah,rascal,raisedbrow,sandalwood,royalpurple,happygokitty,greymatter,elk,0,Snappy Cooldown ,7
0.0998,1407911,parakeet,ragamuffin,rorschach,slyboots,frosting,royalpurple,belch,salmon,,0,Swift Cooldown ,4
0.005,1347858,thundergrey,selkirk,luckystripe,googly,frosting,springcrocus,happygokitty,koala,,0,Snappy Cooldown ,8
0.005,449830,topaz,ragdoll,spock,simple,granitegrey,royalpurple,happygokitty,greymatter,,7,Snappy Cooldown ,6
0.007,1294745,coralsunrise,bobtail,amur,slyboots,frosting,egyptiankohl,confuzzled,cottoncandy,,0,Fast Cooldown ,1
0.1,1305503,cyan,pixiebob,mittens,swarley,frosting,egyptiankohl,majestic,greymatter,,0,Swift Cooldown ,3
0.0967,1397936,cyan,ragdoll,ganado,slyboots,purplehaze,coffee,confuzzled,cinderella,,0,Fast Cooldown ,1
0.0424,1391324,dahlia,manul,moonrise,drama,sandalwood,royalpurple,wuvme,firstblush,wyrm,0,Slow Cooldown ,20
0.0089,927267,doridnudibranch,manul,leopard,serpent,sandalwood,apricot,happygokitty,mauveover,,0,Swift Cooldown ,2
0.15,1341524,topaz,norwegianforest,arcreactor,wonky,sandalwood,poisonberry,whixtensions,koala,,0,Plodding Cooldown ,15
0.005,320769,chestnut,himalayan,calicool,raisedbrow,kittencream,wolfgrey,happygokitty,orangesoda,,0,Plodding Cooldown ,17
0.0081,1406368,limegreen,sphynx,camo,googly,granitegrey,wolfgrey,saycheese,greymatter,,0,Snappy Cooldown ,6
0.0933,1316116,dahlia,koladiviya,tiger,chronic,cashewmilk,scarlet,soserious,brownies,,0,Fast Cooldown ,1
0.0041,750270,coralsunrise,pixiebob,spangled,wiley,azaleablush,royalpurple,happygokitty,cottoncandy,,2,Swift Cooldown ,3
0.005,264339,sizzurp,munchkin,jaguar,simple,granitegrey,chocolate,saycheese,aquamarine,,1,Brisk Cooldown ,8
0.0216,1300680,babypuke,mainecoon,amur,crazy,granitegrey,lilac,happygokitty,shadowgrey,,0,Snappy Cooldown ,6
0.003,1370853,forgetmenot,ragdoll,razzledazzle,thicccbrowz,azaleablush,poisonberry,rollercoaster,hintomint,,0,Swift Cooldown ,5
0.0046,1254671,eclipse,toyger,rascal,slyboots,purplehaze,peppermint,soserious,martian,,0,Sluggish Cooldown ,10
0.005,370659,gold,munchkin,totesbasic,crazy,kittencream,royalpurple,gerbil,greymatter,,0,Snappy Cooldown ,6
0.0039,877483,cyan,ragdoll,rascal,wonky,kittencream,safetyvest,dali,cinderella,,0,Brisk Cooldown ,10
0.003,1340696,sapphire,selkirk,arcreactor,slyboots,kittencream,springcrocus,impish,greymatter,,1,Snappy Cooldown ,6
0.011,1343935,coralsunrise,himalayan,amur,wiley,kittencream,lemonade,soserious,aquamarine,,0,Fast Cooldown ,1
0.005,126622,mintgreen,himalayan,totesbasic,crazy,kittencream,barkbrown,pouty,greymatter,,0,Slow Cooldown ,20
0.003,1345393,topaz,selkirk,calicool,thicccbrowz,kalahari,barkbrown,wuvme,koala,,0,Snappy Cooldown ,7
0.005,292414,mintgreen,ragamuffin,calicool,googly,kittencream,coffee,happygokitty,aquamarine,,1,Brisk Cooldown ,8
0.005,299369,strawberry,cymric,luckystripe,raisedbrow,granitegrey,royalpurple,soserious,shadowgrey,,0,Plodding Cooldown ,8
0.005,184936,strawberry,himalayan,spock,crazy,granitegrey,chocolate,soserious,orangesoda,,0,Brisk Cooldown ,9
0.005,127285,sizzurp,laperm,luckystripe,simple,kittencream,lemonade,tongue,shadowgrey,,1,Sluggish Cooldown ,15
0.005,92523,sizzurp,ragamuffin,totesbasic,simple,kittencream,skyblue,beard,orangesoda,,0,Plodding Cooldown ,12
0.005,114996,strawberry,sphynx,totesbasic,raisedbrow,emeraldgreen,swampgreen,pouty,shadowgrey,,0,Plodding Cooldown ,9
0.007,1327429,sapphire,bobtail,tiger,wonky,sandalwood,royalpurple,impish,cottoncandy,,0,Fast Cooldown ,1
0.005,421469,gold,sphynx,luckystripe,raisedbrow,sandalwood,royalpurple,happygokitty,salmon,,1,Swift Cooldown ,4
0.08,1408285,doridnudibranch,munchkin,mittens,asif,cashewmilk,skyblue,confuzzled,greymatter,,0,Brisk Cooldown ,12
0.004,353807,topaz,sphynx,totesbasic,raisedbrow,granitegrey,swampgreen,pouty,mauveover,,0,Snappy Cooldown ,8
0.005,425029,chestnut,munchkin,totesbasic,raisedbrow,granitegrey,royalpurple,saycheese,greymatter,,1,Plodding Cooldown ,12
0.019,1315149,cyan,koladiviya,rorschach,baddate,frosting,swampgreen,wuvme,cinderella,,0,Fast Cooldown ,1
0.005,307927,chestnut,cymric,calicool,thicccbrowz,granitegrey,chocolate,saycheese,shadowgrey,,0,Brisk Cooldown ,5
0.005,229837,bubblegum,sphynx,spock,crazy,kittencream,swampgreen,saycheese,orangesoda,,0,Plodding Cooldown ,11
0.005,543718,sizzurp,ragdoll,spock,thicccbrowz,kittencream,chocolate,saycheese,hintomint,,0,Brisk Cooldown ,11
3.9957,1407395,olive,mekong,calicool,firedup,kalahari,poisonberry,confuzzled,bananacream,,0,Swift Cooldown ,2
0.003,1325610,cyan,himalayan,spock,slyboots,icy,poisonberry,wuvme,nachocheez,,0,Snappy Cooldown ,6
0.0972,1399853,strawberry,selkirk,tiger,thicccbrowz,daffodil,coffee,happygokitty,aquamarine,,0,Fast Cooldown ,1
0.005,1329461,coralsunrise,ragdoll,spock,crazy,sully,barkbrown,happygokitty,shadowgrey,,0,Plodding Cooldown ,6
0.023,1394139,forgetmenot,ragdoll,camo,slyboots,shale,butterscotch,rollercoaster,brownies,,0,Swift Cooldown ,4
0.005,258768,mintgreen,munchkin,totesbasic,thicccbrowz,kittencream,lemonade,happygokitty,cottoncandy,,1,Snappy Cooldown ,3
0.0141,1399553,forgetmenot,koladiviya,tiger,slyboots,cashewmilk,swampgreen,pouty,meowgarine,,0,Swift Cooldown ,2
0.0983,1404058,autumnmoon,norwegianforest,ganado,wonky,sandalwood,padparadscha,grim,brownies,,0,Swift Cooldown ,3
0.005,161534,sizzurp,sphynx,calicool,raisedbrow,kittencream,swampgreen,tongue,orangesoda,,0,Plodding Cooldown ,14
0.005,118867,strawberry,munchkin,luckystripe,simple,granitegrey,lemonade,pouty,greymatter,,0,Slow Cooldown ,18
0.005,432296,sizzurp,sphynx,luckystripe,raisedbrow,granitegrey,barkbrown,beard,greymatter,,1,Slow Cooldown ,21
0.005,109952,chestnut,ragamuffin,totesbasic,raisedbrow,granitegrey,barkbrown,tongue,greymatter,,0,Plodding Cooldown ,17
0.456,1392561,twilightsparkle,koladiviya,amur,thicccbrowz,purplehaze,egyptiankohl,moue,cinderella,,0,Fast Cooldown ,1
0.005,426828,topaz,ragdoll,totesbasic,thicccbrowz,sandalwood,royalpurple,pouty,greymatter,,2,Snappy Cooldown ,3
0.005,179521,chestnut,ragamuffin,luckystripe,crazy,granitegrey,coffee,happygokitty,greymatter,,0,Plodding Cooldown ,11
0.005,688448,thundergrey,selkirk,amur,crazy,belleblue,apricot,whixtensions,bananacream,,1,Swift Cooldown ,5
0.0204,1326238,dahlia,chantilly,rascal,chronic,atlantis,lemonade,confuzzled,brownies,,0,Swift Cooldown ,3
0.0929,1310373,cyan,siberian,mittens,thicccbrowz,sandalwood,royalpurple,tongue,brownies,,0,Fast Cooldown ,1
0.025,1306320,coralsunrise,selkirk,camo,raisedbrow,belleblue,egyptiankohl,delite,bananacream,,0,Brisk Cooldown ,12
0.0043,936091,sizzurp,sphynx,amur,wonky,kittencream,royalpurple,pouty,aquamarine,,0,Fast Cooldown ,1
0.005,556614,mintgreen,munchkin,henna,sass,sandalwood,wolfgrey,pouty,nachocheez,,1,Brisk Cooldown ,11
0.0922,1301207,sapphire,chantilly,tiger,thicccbrowz,frosting,egyptiankohl,soserious,bananacream,,0,Fast Cooldown ,1
0.007,1326440,cyan,selkirk,rorschach,wiley,frosting,egyptiankohl,soserious,cinderella,,0,Fast Cooldown ,1
0.023,1315240,parakeet,koladiviya,totesbasic,wonky,cashewmilk,egyptiankohl,grim,brownies,,0,Fast Cooldown ,1
0.005,197826,sizzurp,himalayan,totesbasic,thicccbrowz,granitegrey,lemonade,soserious,aquamarine,,0,Slow Cooldown ,14
0.005,268812,limegreen,ragamuffin,spock,googly,kittencream,royalpurple,saycheese,mauveover,,0,Brisk Cooldown ,12
0.0982,1403603,olive,ragdoll,rascal,asif,purplehaze,lemonade,impish,bananacream,,0,Fast Cooldown ,1
0.005,1341250,twilightsparkle,selkirk,amur,googly,sandalwood,coffee,rollercoaster,koala,,0,Snappy Cooldown ,8
0.005,354684,mintgreen,munchkin,spock,googly,kittencream,chocolate,saycheese,orangesoda,,1,Plodding Cooldown ,7
0.005,1307142,cyan,ragdoll,mittens,wonky,kalahari,swampgreen,grim,hotcocoa,,0,Plodding Cooldown ,6
0.005,422997,limegreen,sphynx,luckystripe,crazy,kittencream,barkbrown,soserious,shadowgrey,,0,Snappy Cooldown ,7
0.0985,1293196,parakeet,selkirk,rorschach,thicccbrowz,icy,royalpurple,wuvme,cinderella,,0,Fast Cooldown ,1
0.005,194408,mintgreen,cymric,totesbasic,raisedbrow,granitegrey,coffee,pouty,salmon,,1,Snappy Cooldown ,8
0.0066,1397313,coralsunrise,munchkin,spangled,thicccbrowz,icy,scarlet,grim,cottoncandy,,0,Snappy Cooldown ,6
0.0039,1209901,dahlia,siberian,rorschach,chronic,purplehaze,padparadscha,fangtastic,brownies,,2,Plodding Cooldown ,5
0.005,237226,strawberry,himalayan,spock,crazy,granitegrey,swampgreen,saycheese,mauveover,,0,Plodding Cooldown ,12
0.0919,1298482,cyan,siberian,tiger,asif,azaleablush,coffee,rollercoaster,greymatter,,0,Fast Cooldown ,1
0.0037,1340170,sizzurp,selkirk,leopard,crazy,sully,springcrocus,soserious,koala,,0,Slow Cooldown ,16
0.005,202351,mintgreen,munchkin,luckystripe,raisedbrow,kittencream,lemonade,tongue,orangesoda,,3,Plodding Cooldown ,9
0.02,1336986,cyan,lynx,spock,simple,purplehaze,coffee,pouty,bananacream,,0,Snappy Cooldown ,6
0.005,273666,gold,cymric,spock,raisedbrow,kittencream,lemonade,happygokitty,orangesoda,,1,Plodding Cooldown ,5
0.005,287316,gold,ragamuffin,totesbasic,thicccbrowz,granitegrey,violet,gerbil,oldlace,,0,Slow Cooldown ,5
0.0046,1376638,dahlia,koladiviya,tiger,swarley,frosting,egyptiankohl,wuvme,cottoncandy,,1,Swift Cooldown ,4
0.005,331332,sizzurp,mainecoon,spock,raisedbrow,granitegrey,barkbrown,beard,shadowgrey,,0,Slow Cooldown ,18
0.007,1294642,parakeet,bobtail,rascal,wiley,purplehaze,poisonberry,pouty,cottoncandy,,0,Fast Cooldown ,1
0.0321,1299072,doridnudibranch,manul,amur,wonky,frosting,skyblue,happygokitty,nachocheez,,0,Swift Cooldown ,5
0.005,594685,mintgreen,himalayan,calicool,wonky,granitegrey,swampgreen,soserious,cloudwhite,,1,Snappy Cooldown ,8
0.0039,1332933,coralsunrise,selkirk,amur,alien,sully,royalpurple,happygokitty,koala,,0,Plodding Cooldown ,12
0.005,144544,topaz,chartreux,totesbasic,thicccbrowz,kittencream,coffee,pouty,mauveover,,0,Plodding Cooldown ,11
0.005,1301508,olive,selkirk,spock,wiley,sandalwood,swampgreen,happygokitty,salmon,,0,Swift Cooldown ,3
0.003,1340537,topaz,selkirk,amur,wonky,seafoam,coffee,gerbil,koala,,0,Swift Cooldown ,4
0.005,206429,gold,ragamuffin,luckystripe,raisedbrow,granitegrey,chocolate,beard,aquamarine,,0,Snappy Cooldown ,6
0.003,1362379,sapphire,ragdoll,tiger,serpent,sandalwood,royalpurple,happygokitty,brownies,,0,Swift Cooldown ,4
0.005,439087,sizzurp,ragdoll,spock,googly,kittencream,swampgreen,saycheese,aquamarine,,2,Swift Cooldown ,5
0.04,1323962,strawberry,koladiviya,rascal,thicccbrowz,frosting,swampgreen,walrus,brownies,elk,0,Snappy Cooldown ,8
0.1063,1291989,chestnut,liger,spock,drama,bloodred,prairierose,grim,salmon,,0,Slow Cooldown ,14
0.005,684461,strawberry,birman,leopard,wiley,granitegrey,royalpurple,grim,aquamarine,,1,Swift Cooldown ,3
0.005,296182,strawberry,himalayan,calicool,thicccbrowz,kittencream,lemonade,soserious,orangesoda,,0,Snappy Cooldown ,6
0.005,393954,sizzurp,sphynx,luckystripe,raisedbrow,kittencream,cerulian,tongue,orangesoda,,4,Brisk Cooldown ,10
0.008,1291446,sizzurp,munchkin,amur,simple,bloodred,swampgreen,saycheese,greymatter,,0,Swift Cooldown ,2
0.0101,1301758,gold,selkirk,camo,wingtips,mallowflower,poisonberry,confuzzled,cinderella,,0,Snappy Cooldown ,6
0.007,1307898,olive,selkirk,rascal,caffeine,kalahari,royalpurple,pouty,mauveover,,0,Fast Cooldown ,1
0.005,187024,mintgreen,himalayan,calicool,thicccbrowz,granitegrey,violet,saycheese,mauveover,,0,Slow Cooldown ,4
0.0337,1332642,doridnudibranch,selkirk,spangled,slyboots,sandalwood,egyptiankohl,grim,koala,,0,Catatonic Cooldown ,3
0.005,327697,topaz,sphynx,totesbasic,thicccbrowz,granitegrey,barkbrown,happygokitty,salmon,,0,Snappy Cooldown ,9
0.3343,1302052,sizzurp,pixiebob,totesbasic,simple,frosting,barkbrown,soserious,mauveover,,0,Slow Cooldown ,19
0.0465,1391085,mintgreen,ragdoll,allyouneed,chronic,cashewmilk,padparadscha,satiated,bananacream,flapflap,0,Snappy Cooldown ,5
0.0877,1290684,cyan,siberian,amur,serpent,frosting,butterscotch,rollercoaster,brownies,,0,Swift Cooldown ,2
0.005,475785,thundergrey,sphynx,luckystripe,wonky,sandalwood,royalpurple,pouty,bananacream,,2,Swift Cooldown ,4
0.0033,1398728,olive,birman,spock,wonky,belleblue,scarlet,wuvme,bananacream,,0,Snappy Cooldown ,9
0.003,1368039,topaz,ragamuffin,highsociety,wingtips,granitegrey,royalpurple,fangtastic,harbourfog,,0,Brisk Cooldown ,13
0.005,277958,strawberry,laperm,spock,googly,granitegrey,barkbrown,happygokitty,mauveover,,2,Brisk Cooldown ,13
0.005,387062,strawberry,cymric,totesbasic,thicccbrowz,peach,swampgreen,pouty,orangesoda,,3,Snappy Cooldown ,6
0.005,118136,strawberry,ragamuffin,totesbasic,googly,kittencream,chocolate,saycheese,mauveover,,3,Plodding Cooldown ,4
0.1708,1314054,dahlia,koladiviya,tiger,wiley,kalahari,swampgreen,moue,hotcocoa,,0,Swift Cooldown ,4
0.005,518996,chestnut,himalayan,totesbasic,slyboots,granitegrey,coffee,happygokitty,cottoncandy,,1,Snappy Cooldown ,7
0.01,1294778,parakeet,savannah,rascal,simple,shale,lilac,beard,bananacream,littlefoot,0,Snappy Cooldown ,8
0.003,1373629,dahlia,chantilly,amur,crazy,emeraldgreen,coffee,rollercoaster,oldlace,,1,Snappy Cooldown ,9
0.005,1330622,chestnut,ragdoll,totesbasic,raisedbrow,purplehaze,swampgreen,belch,cottoncandy,elk,0,Snappy Cooldown ,5
0.0977,1402469,cyan,chantilly,amur,thicccbrowz,frosting,swampgreen,majestic,greymatter,,0,Fast Cooldown ,1
0.004,1252251,olive,bobtail,tiger,asif,sandalwood,peppermint,saycheese,greymatter,,0,Snappy Cooldown ,6
0.005,190263,bubblegum,himalayan,totesbasic,crazy,granitegrey,royalpurple,pouty,aquamarine,,0,Sluggish Cooldown ,22
0.013,1303114,dahlia,ragdoll,tiger,wiley,icy,swampgreen,happygokitty,bananacream,,0,Fast Cooldown ,1
0.0246,1315236,coralsunrise,birman,tiger,wiley,frosting,egyptiankohl,whixtensions,cinderella,,0,Fast Cooldown ,1
0.0459,1321465,thundergrey,chantilly,rorschach,alien,belleblue,royalpurple,moue,shadowgrey,,0,Swift Cooldown ,2
0.005,165597,sizzurp,cymric,tigerpunk,raisedbrow,kittencream,scarlet,pouty,aquamarine,,1,Plodding Cooldown ,5
0.005,269304,sizzurp,himalayan,totesbasic,thicccbrowz,kittencream,swampgreen,saycheese,orangesoda,,1,Plodding Cooldown ,11
0.07,1334535,dahlia,birman,arcreactor,crazy,sully,lilac,soserious,koala,,0,Brisk Cooldown ,8
0.005,1331426,dahlia,selkirk,amur,slyboots,azaleablush,swampgreen,wuvme,greymatter,,0,Snappy Cooldown ,9
0.005,257067,gold,munchkin,spock,crazy,kittencream,chocolate,saycheese,shadowgrey,,1,Brisk Cooldown ,6
0.01,1337552,topaz,selkirk,spangled,raisedbrow,bloodred,lemonade,gerbil,aquamarine,,0,Snappy Cooldown ,3
0.005,104235,sizzurp,sphynx,totesbasic,raisedbrow,granitegrey,lemonade,saycheese,shadowgrey,,0,Plodding Cooldown ,13
0.2,1294441,mintgreen,selkirk,gyre,simple,granitegrey,coffee,soserious,mauveover,,0,Swift Cooldown ,4
0.005,1303814,limegreen,ragdoll,spock,asif,cashewmilk,royalpurple,happygokitty,bananacream,,0,Snappy Cooldown ,9
0.007,1344583,doridnudibranch,selkirk,amur,chronic,frosting,coffee,pouty,cottoncandy,,0,Fast Cooldown ,1
0.0982,1403857,sizzurp,pixiebob,totesbasic,slyboots,purplehaze,egyptiankohl,grim,bananacream,,0,Swift Cooldown ,2
0.005,1348491,dahlia,selkirk,totesbasic,thicccbrowz,sully,royalpurple,tongue,koala,,0,Plodding Cooldown ,14
0.005,1330477,parakeet,ragdoll,totesbasic,serpent,frosting,swampgreen,pouty,bananacream,,0,Snappy Cooldown ,9
0.005,422627,mintgreen,ragdoll,totesbasic,crazy,emeraldgreen,scarlet,happygokitty,shadowgrey,,0,Brisk Cooldown ,13
0.005,423963,sizzurp,cymric,totesbasic,googly,belleblue,royalpurple,saycheese,aquamarine,,1,Snappy Cooldown ,6
0.005,130028,limegreen,cymric,tigerpunk,crazy,granitegrey,swampgreen,saycheese,aquamarine,,0,Plodding Cooldown ,6
0.005,688018,forgetmenot,ragdoll,amur,thicccbrowz,purplehaze,coffee,wuvme,bananacream,,0,Snappy Cooldown ,4
0.005,1303731,olive,siberian,mittens,slyboots,kalahari,barkbrown,moue,aquamarine,,0,Swift Cooldown ,4
0.033,1342292,pinefresh,pixiebob,camo,slyboots,cashewmilk,butterscotch,moue,mauveover,ducky,0,Swift Cooldown ,4
0.0919,1296954,mintgreen,selkirk,razzledazzle,slyboots,emeraldgreen,padparadscha,wuvme,bananacream,,0,Swift Cooldown ,3
0.1,1399765,thundergrey,koladiviya,rascal,wonky,cashewmilk,lemonade,moue,brownies,,0,Swift Cooldown ,3
0.024,1324183,cyan,koladiviya,tiger,wiley,sandalwood,lemonade,pouty,brownies,,0,Fast Cooldown ,1
0.0646,1290637,sapphire,koladiviya,rascal,asif,kalahari,royalpurple,soserious,dragonfruit,,0,Swift Cooldown ,3
0.05,1313600,olive,munchkin,amur,raisedbrow,granitegrey,chocolate,saycheese,cinderella,,0,Plodding Cooldown ,14
0.0217,1386861,sizzurp,mekong,totesbasic,sweetmeloncakes,sandalwood,apricot,impish,greymatter,,0,Swift Cooldown ,4
0.005,286429,bubblegum,sphynx,totesbasic,raisedbrow,bloodred,violet,whixtensions,orangesoda,,1,Brisk Cooldown ,6
0.005,1099202,topaz,manx,tiger,simple,icy,royalpurple,pouty,bananacream,,0,Brisk Cooldown ,10
0.005,1314542,strawberry,munchkin,totesbasic,simple,granitegrey,chocolate,saycheese,mauveover,,0,Plodding Cooldown ,15
0.01,1349530,limegreen,selkirk,amur,stunned,sully,royalpurple,wuvme,koala,,0,Brisk Cooldown ,12
0.05,1333184,strawberry,munchkin,arcreactor,caffeine,sully,coffee,confuzzled,greymatter,,0,Snappy Cooldown ,9
0.005,1028561,twilightsparkle,birman,leopard,sweetmeloncakes,kalahari,poisonberry,pouty,greymatter,,0,Swift Cooldown ,4
0.005,115396,mintgreen,sphynx,totesbasic,crazy,granitegrey,scarlet,beard,mauveover,,0,Sluggish Cooldown ,5
0.0393,1294124,olive,chantilly,rorschach,wonky,sandalwood,coffee,pouty,cottoncandy,,0,Swift Cooldown ,4
0.005,1343486,mintgreen,ragdoll,arcreactor,simple,purplehaze,springcrocus,fangtastic,greymatter,,0,Swift Cooldown ,4
0.003,1338076,topaz,chartreux,spock,wonky,kalahari,egyptiankohl,beard,koala,,1,Swift Cooldown ,5
0.0164,1324077,dahlia,ragdoll,tiger,thicccbrowz,frosting,egyptiankohl,whixtensions,cinderella,,0,Fast Cooldown ,1
0.005,128284,strawberry,munchkin,luckystripe,simple,granitegrey,coffee,tongue,shadowgrey,,0,Sluggish Cooldown ,14
0.0925,1306176,cyan,siberian,rorschach,slyboots,purplehaze,egyptiankohl,happygokitty,cinderella,,0,Fast Cooldown ,1
0.0045,1339211,sapphire,cymric,arcreactor,wonky,sully,lemonade,pouty,cinderella,,0,Snappy Cooldown ,9
0.005,432339,gold,persian,totesbasic,simple,kittencream,scarlet,beard,mauveover,,0,Plodding Cooldown ,14
0.005,1346254,strawberry,selkirk,arcreactor,swarley,cashewmilk,scarlet,pouty,koala,,0,Plodding Cooldown ,8
0.007,1309530,thundergrey,ragdoll,tiger,wonky,azaleablush,coffee,pouty,shadowgrey,,0,Fast Cooldown ,1
0.005,195025,chestnut,cymric,totesbasic,thicccbrowz,granitegrey,swampgreen,beard,salmon,,1,Snappy Cooldown ,7
0.005,1337104,forgetmenot,selkirk,ganado,simple,sully,egyptiankohl,moue,salmon,,0,Brisk Cooldown ,10
0.6613,1295423,parakeet,savannah,moonrise,googly,cashewmilk,egyptiankohl,confuzzled,greymatter,,0,Swift Cooldown ,5
0.005,282503,sizzurp,munchkin,totesbasic,thicccbrowz,emeraldgreen,swampgreen,saycheese,greymatter,,1,Brisk Cooldown ,11
0.005,407781,gold,cymric,calicool,crazy,kittencream,scarlet,beard,greymatter,,0,Plodding Cooldown ,15
0.005,263099,topaz,sphynx,tigerpunk,simple,granitegrey,lemonade,soserious,orangesoda,,0,Plodding Cooldown ,11
0.005,413778,strawberry,himalayan,luckystripe,crazy,sandalwood,lemonade,pouty,shadowgrey,,1,Sluggish Cooldown ,22
0.005,1327971,thundergrey,cymric,luckystripe,simple,flamingo,lemonade,whixtensions,shadowgrey,,0,Swift Cooldown ,3
0.007,1344471,palejade,bobtail,leopard,chronic,azaleablush,poisonberry,grim,greymatter,,0,Fast Cooldown ,1
0.005,315075,strawberry,ragamuffin,spock,thicccbrowz,emeraldgreen,barkbrown,pouty,shadowgrey,,0,Snappy Cooldown ,7
0.0045,1184106,chestnut,birman,spock,thicccbrowz,belleblue,egyptiankohl,whixtensions,bananacream,,0,Snappy Cooldown ,9
0.003,1344358,doridnudibranch,selkirk,arcreactor,thicccbrowz,kalahari,barkbrown,happygokitty,koala,,0,Sluggish Cooldown ,5
0.0205,1315146,olive,selkirk,rorschach,swarley,frosting,swampgreen,pouty,bananacream,,0,Fast Cooldown ,1
0.004,1377189,thundergrey,koladiviya,rascal,firedup,morningglory,violet,happygokitty,mauveover,dragontail,0,Snappy Cooldown ,6
0.005,224015,sizzurp,himalayan,totesbasic,raisedbrow,kittencream,royalpurple,happygokitty,cloudwhite,,0,Plodding Cooldown ,15
2.958,1388147,sizzurp,selkirk,calicool,slyboots,belleblue,chocolate,delite,cottoncandy,,0,Swift Cooldown ,4
0.0039,877069,cyan,birman,dippedcone,sass,sandalwood,springcrocus,wuvme,cinderella,,0,Brisk Cooldown ,7
0.0047,1360187,dahlia,ragdoll,highsociety,simple,frosting,coffee,wuvme,mauveover,,1,Swift Cooldown ,2
0.2,1327463,dahlia,munchkin,totesbasic,slyboots,dreamboat,lilac,pouty,firstblush,,0,Snappy Cooldown ,7
0.0048,1275510,downbythebay,ragamuffin,calicool,crazy,peach,coffee,dali,orangesoda,,0,Snappy Cooldown ,7
0.1755,1290362,topaz,pixiebob,rascal,caffeine,frosting,cyborg,wuvme,cottoncandy,,0,Swift Cooldown ,2
